shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xa24b,PSX map 6 type 005E section0_dispatch_roots lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa24c,PSX map 6 type 005E section0_dispatch_roots lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa24d,PSX map 6 type 005E section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa24e,PSX map 6 type 005E section0_constructor_placements lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa24f,PSX map 6 type 005F section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa250,PSX map 6 type 005F section0_constructor_placements lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa251,PSX map 6 type 0060 section0_dispatch_roots lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa252,PSX map 6 type 0060 section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa253,PSX map 6 type 0061 section0_dispatch_roots lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa254,PSX map 6 type 0061 section0_dispatch_roots lane 0030 palette 00 offset 00092358,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:6:0040:section0_dispatch_roots:0030. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa255,PSX map 6 type 0061 section0_constructor_placements lane 0030 palette 23 offset 00086568,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:41:0064:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 41 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa256,PSX map 6 type 0061 section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa257,PSX map 6 type 0062 section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa258,PSX map 6 type 0062 section0_constructor_placements lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa259,PSX map 6 type 0063 section0_constructor_placements lane 0020 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa25a,PSX map 6 type 0063 section0_constructor_placements lane 0022 palette 00 offset 000D35E0,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:6:0064:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa25b,PSX map 6 type 0064 palette 00 offset 000D35E0,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
